HOUR_OF_DAY,DAY_OF_WEEK,YEAR,QUARTER,MONTH,city,lat,lng
22,1,2019,2,6,Dorchester,42.31578,-71.0562
15,1,2019,2,6,Mattapan,42.27588,-71.0918
15,1,2019,2,6,Mattapan,42.27588,-71.0918
20,3,2019,2,6,Dorchester,42.3057,-71.08693
20,3,2019,2,6,Dorchester,42.29427,-71.05185
20,3,2019,2,6,Dorchester,42.31578,-71.0562
1,7,2019,2,6,Roxbury,42.32405,-71.08522
2,7,2019,2,6,Dorchester,42.3057,-71.08693
2,7,2019,2,6,Dorchester,42.29427,-71.05185
2,7,2019,2,6,Dorchester,42.31578,-71.0562
0,1,2019,2,6,Dorchester,42.3057,-71.08693
0,1,2019,2,6,Dorchester,42.29427,-71.05185
0,1,2019,2,6,Dorchester,42.31578,-71.0562
23,4,2019,3,7,Roslindale,42.28392,-71.12468
3,6,2019,3,7,Dorchester,42.3057,-71.08693
3,6,2019,3,7,Dorchester,42.29427,-71.05185
3,6,2019,3,7,Dorchester,42.31578,-71.0562
3,6,2019,3,7,Roxbury,42.32405,-71.08522
2,6,2019,3,7,Roxbury,42.32405,-71.08522
23,5,2019,3,7,South End,,
23,5,2019,3,7,Hyde Park,42.25505,-71.12662
22,5,2019,3,7,Roxbury,42.32405,-71.08522
22,5,2019,3,7,Roxbury,42.32405,-71.08522
16,1,2019,3,7,Dorchester,42.3057,-71.08693
16,1,2019,3,7,Dorchester,42.29427,-71.05185
16,1,2019,3,7,Dorchester,42.31578,-71.0562
2,1,2019,3,7,Mattapan,42.27588,-71.0918
1,1,2019,3,7,Dorchester,42.3057,-71.08693
1,1,2019,3,7,Dorchester,42.29427,-71.05185
1,1,2019,3,7,Dorchester,42.31578,-71.0562
23,6,2019,3,7,Roxbury,42.32405,-71.08522
23,6,2019,3,7,Roxbury,42.32405,-71.08522
23,6,2019,3,7,Roxbury,42.32405,-71.08522
23,6,2019,3,7,Roxbury,42.32405,-71.08522
23,6,2019,3,7,Roxbury,42.32405,-71.08522
23,6,2019,3,7,Roxbury,42.32405,-71.08522
0,3,2019,3,7,Mattapan,42.27588,-71.0918
17,1,2019,3,7,Roxbury,42.32405,-71.08522
17,1,2019,3,7,Roxbury,42.32405,-71.08522
23,1,2019,3,7,Dorchester,42.3057,-71.08693
23,1,2019,3,7,Dorchester,42.29427,-71.05185
23,1,2019,3,7,Dorchester,42.31578,-71.0562
0,4,2019,3,7,Roxbury,42.32405,-71.08522
15,4,2019,3,7,Roslindale,42.28392,-71.12468
23,6,2019,3,7,Dorchester,42.3057,-71.08693
23,6,2019,3,7,Dorchester,42.29427,-71.05185
23,6,2019,3,7,Dorchester,42.31578,-71.0562
21,7,2019,3,7,Roxbury,42.32405,-71.08522
23,6,2019,3,7,Dorchester,42.3057,-71.08693
23,6,2019,3,7,Dorchester,42.29427,-71.05185
23,6,2019,3,7,Dorchester,42.31578,-71.0562
14,2,2019,3,7,Roxbury,42.32405,-71.08522
2,6,2019,3,7,Roxbury,42.32405,-71.08522
23,1,2019,3,7,Dorchester,42.3057,-71.08693
23,1,2019,3,7,Dorchester,42.29427,-71.05185
23,1,2019,3,7,Dorchester,42.31578,-71.0562
23,1,2019,3,7,Dorchester,42.3057,-71.08693
23,1,2019,3,7,Dorchester,42.29427,-71.05185
23,1,2019,3,7,Dorchester,42.31578,-71.0562
20,4,2019,3,7,Jamaica Plain,42.30823,-71.11515
20,4,2019,3,7,Jamaica Plain,42.30823,-71.11515
0,5,2019,3,8,Dorchester,42.3057,-71.08693
0,5,2019,3,8,Dorchester,42.29427,-71.05185
0,5,2019,3,8,Dorchester,42.31578,-71.0562
0,5,2019,3,8,Dorchester,42.3057,-71.08693
0,5,2019,3,8,Dorchester,42.29427,-71.05185
0,5,2019,3,8,Dorchester,42.31578,-71.0562
13,1,2019,3,8,Mattapan,42.27588,-71.0918
9,1,2019,3,8,Dorchester,42.3057,-71.08693
9,1,2019,3,8,Dorchester,42.29427,-71.05185
9,1,2019,3,8,Dorchester,42.31578,-71.0562
0,1,2019,3,8,Roxbury,42.32405,-71.08522
20,2,2019,3,8,Roxbury,42.32405,-71.08522
4,3,2019,3,8,Dorchester,42.3057,-71.08693
4,3,2019,3,8,Dorchester,42.29427,-71.05185
4,3,2019,3,8,Dorchester,42.31578,-71.0562
4,3,2019,3,8,Dorchester,42.3057,-71.08693
4,3,2019,3,8,Dorchester,42.29427,-71.05185
4,3,2019,3,8,Dorchester,42.31578,-71.0562
21,4,2019,3,8,Dorchester,42.3057,-71.08693
21,4,2019,3,8,Dorchester,42.29427,-71.05185
21,4,2019,3,8,Dorchester,42.31578,-71.0562
21,4,2019,3,8,Dorchester,42.3057,-71.08693
21,4,2019,3,8,Dorchester,42.29427,-71.05185
21,4,2019,3,8,Dorchester,42.31578,-71.0562
1,3,2019,3,8,Dorchester,42.3057,-71.08693
1,3,2019,3,8,Dorchester,42.29427,-71.05185
1,3,2019,3,8,Dorchester,42.31578,-71.0562
0,1,2019,3,8,Roxbury,42.32405,-71.08522
3,7,2019,3,8,Roslindale,42.28392,-71.12468
0,7,2019,3,8,Mission Hill,,
23,2,2019,3,8,Jamaica Plain,42.30823,-71.11515
16,6,2019,3,8,Roxbury,42.32405,-71.08522
6,7,2019,3,8,Dorchester,42.3057,-71.08693
6,7,2019,3,8,Dorchester,42.29427,-71.05185
6,7,2019,3,8,Dorchester,42.31578,-71.0562
22,7,2019,3,8,Roxbury,42.32405,-71.08522
23,6,2019,3,8,Dorchester,42.3057,-71.08693
23,6,2019,3,8,Dorchester,42.29427,-71.05185
23,6,2019,3,8,Dorchester,42.31578,-71.0562
4,7,2019,3,8,Dorchester,42.3057,-71.08693
4,7,2019,3,8,Dorchester,42.29427,-71.05185
4,7,2019,3,8,Dorchester,42.31578,-71.0562
8,7,2019,3,8,Dorchester,42.3057,-71.08693
8,7,2019,3,8,Dorchester,42.29427,-71.05185
8,7,2019,3,8,Dorchester,42.31578,-71.0562
14,1,2019,3,8,Roxbury,42.32405,-71.08522
1,1,2019,3,8,Mattapan,42.27588,-71.0918
22,1,2019,3,8,Mattapan,42.27588,-71.0918
0,4,2019,3,8,Roxbury,42.32405,-71.08522
1,6,2019,3,8,Mission Hill,,
23,5,2019,3,8,Jamaica Plain,42.30823,-71.11515
23,5,2019,3,8,Jamaica Plain,42.30823,-71.11515
18,5,2019,3,8,Mattapan,42.27588,-71.0918
2,1,2019,3,9,Back Bay,,
4,7,2019,3,9,Dorchester,42.3057,-71.08693
4,7,2019,3,9,Dorchester,42.29427,-71.05185
4,7,2019,3,9,Dorchester,42.31578,-71.0562
2,1,2019,3,9,Back Bay,,
20,4,2019,3,9,West Roxbury,42.27931,-71.16072
2,1,2019,3,9,Dorchester,42.3057,-71.08693
2,1,2019,3,9,Dorchester,42.29427,-71.05185
2,1,2019,3,9,Dorchester,42.31578,-71.0562
23,2,2019,3,9,Dorchester,42.3057,-71.08693
23,2,2019,3,9,Dorchester,42.29427,-71.05185
23,2,2019,3,9,Dorchester,42.31578,-71.0562
22,3,2019,3,9,Dorchester,42.3057,-71.08693
22,3,2019,3,9,Dorchester,42.29427,-71.05185
22,3,2019,3,9,Dorchester,42.31578,-71.0562
17,5,2019,3,9,Dorchester,42.3057,-71.08693
17,5,2019,3,9,Dorchester,42.29427,-71.05185
17,5,2019,3,9,Dorchester,42.31578,-71.0562
21,6,2019,3,9,South Boston,42.33455,-71.03875
2,5,2019,3,9,Roxbury,42.32405,-71.08522
23,4,2019,3,9,Dorchester,42.3057,-71.08693
23,4,2019,3,9,Dorchester,42.29427,-71.05185
23,4,2019,3,9,Dorchester,42.31578,-71.0562
21,1,2019,4,10,Dorchester,42.3057,-71.08693
21,1,2019,4,10,Dorchester,42.29427,-71.05185
21,1,2019,4,10,Dorchester,42.31578,-71.0562
21,2,2019,4,10,Roxbury,42.32405,-71.08522
3,2,2019,4,10,Roxbury,42.32405,-71.08522
2,1,2019,4,10,Mattapan,42.27588,-71.0918
22,7,2019,4,10,South Boston,42.33455,-71.03875
22,1,2019,4,10,Mattapan,42.27588,-71.0918
23,4,2019,4,10,Mattapan,42.27588,-71.0918
3,7,2019,4,10,Roxbury,42.32405,-71.08522
3,7,2019,4,10,Roxbury,42.32405,-71.08522
3,7,2019,4,10,Roxbury,42.32405,-71.08522
22,5,2019,4,10,Dorchester,42.3057,-71.08693
22,5,2019,4,10,Dorchester,42.29427,-71.05185
22,5,2019,4,10,Dorchester,42.31578,-71.0562
0,6,2019,4,11,Roxbury,42.32405,-71.08522
14,5,2019,4,10,Roslindale,42.28392,-71.12468
14,5,2019,4,10,Roslindale,42.28392,-71.12468
22,6,2019,4,11,Roslindale,42.28392,-71.12468
11,6,2019,4,11,Dorchester,42.3057,-71.08693
11,6,2019,4,11,Dorchester,42.29427,-71.05185
11,6,2019,4,11,Dorchester,42.31578,-71.0562
23,2,2019,4,11,Hyde Park,42.25505,-71.12662
20,7,2019,4,11,Dorchester,42.3057,-71.08693
20,7,2019,4,11,Dorchester,42.29427,-71.05185
20,7,2019,4,11,Dorchester,42.31578,-71.0562
18,3,2019,4,11,South Boston,42.33455,-71.03875
21,4,2019,4,11,Roxbury,42.32405,-71.08522
2,7,2019,4,11,West End,,
17,3,2019,4,11,Mission Hill,,
16,4,2019,4,11,Mattapan,42.27588,-71.0918
23,7,2019,4,11,South End,,
15,5,2019,4,12,Dorchester,42.3057,-71.08693
15,5,2019,4,12,Dorchester,42.29427,-71.05185
15,5,2019,4,12,Dorchester,42.31578,-71.0562
15,3,2019,4,12,Dorchester,42.3057,-71.08693
15,3,2019,4,12,Dorchester,42.29427,-71.05185
15,3,2019,4,12,Dorchester,42.31578,-71.0562
15,3,2019,4,12,Dorchester,42.3057,-71.08693
15,3,2019,4,12,Dorchester,42.29427,-71.05185
15,3,2019,4,12,Dorchester,42.31578,-71.0562
22,6,2019,4,12,Brighton,42.34989,-71.15417
18,1,2019,4,12,Dorchester,42.3057,-71.08693
18,1,2019,4,12,Dorchester,42.29427,-71.05185
18,1,2019,4,12,Dorchester,42.31578,-71.0562
18,1,2019,4,12,Dorchester,42.3057,-71.08693
18,1,2019,4,12,Dorchester,42.29427,-71.05185
18,1,2019,4,12,Dorchester,42.31578,-71.0562
21,5,2019,4,12,Dorchester,42.3057,-71.08693
21,5,2019,4,12,Dorchester,42.29427,-71.05185
21,5,2019,4,12,Dorchester,42.31578,-71.0562
20,7,2020,1,1,Dorchester,42.3057,-71.08693
20,7,2020,1,1,Dorchester,42.29427,-71.05185
20,7,2020,1,1,Dorchester,42.31578,-71.0562
20,7,2020,1,1,Dorchester,42.3057,-71.08693
20,7,2020,1,1,Dorchester,42.29427,-71.05185
20,7,2020,1,1,Dorchester,42.31578,-71.0562
23,7,2020,1,1,Mattapan,42.27588,-71.0918
23,4,2019,4,10,Hyde Park,42.25505,-71.12662
13,4,2020,1,1,Roslindale,42.28392,-71.12468
18,1,2020,1,1,Dorchester,42.3057,-71.08693
18,1,2020,1,1,Dorchester,42.29427,-71.05185
18,1,2020,1,1,Dorchester,42.31578,-71.0562
19,4,2020,1,1,Dorchester,42.3057,-71.08693
19,4,2020,1,1,Dorchester,42.29427,-71.05185
19,4,2020,1,1,Dorchester,42.31578,-71.0562
7,1,2020,1,1,Mattapan,42.27588,-71.0918
17,5,2020,1,1,Dorchester,42.3057,-71.08693
17,5,2020,1,1,Dorchester,42.29427,-71.05185
17,5,2020,1,1,Dorchester,42.31578,-71.0562
17,5,2020,1,1,Dorchester,42.3057,-71.08693
17,5,2020,1,1,Dorchester,42.29427,-71.05185
17,5,2020,1,1,Dorchester,42.31578,-71.0562
19,3,2020,1,2,Mattapan,42.27588,-71.0918
18,4,2020,1,2,Dorchester,42.3057,-71.08693
18,4,2020,1,2,Dorchester,42.29427,-71.05185
18,4,2020,1,2,Dorchester,42.31578,-71.0562
18,6,2020,1,2,Dorchester,42.3057,-71.08693
18,6,2020,1,2,Dorchester,42.29427,-71.05185
18,6,2020,1,2,Dorchester,42.31578,-71.0562
3,1,2020,1,2,Dorchester,42.3057,-71.08693
3,1,2020,1,2,Dorchester,42.29427,-71.05185
3,1,2020,1,2,Dorchester,42.31578,-71.0562
21,1,2020,1,2,Mattapan,42.27588,-71.0918
2,7,2020,1,2,Roxbury,42.32405,-71.08522
23,5,2020,1,2,Dorchester,42.3057,-71.08693
23,5,2020,1,2,Dorchester,42.29427,-71.05185
23,5,2020,1,2,Dorchester,42.31578,-71.0562
19,6,2020,1,2,Hyde Park,42.25505,-71.12662
19,2,2020,1,2,Mattapan,42.27588,-71.0918
2,3,2020,1,2,Hyde Park,42.25505,-71.12662
21,4,2020,1,2,Roxbury,42.32405,-71.08522
23,1,2020,1,3,Roxbury,42.32405,-71.08522
21,3,2020,1,3,Dorchester,42.3057,-71.08693
21,3,2020,1,3,Dorchester,42.29427,-71.05185
21,3,2020,1,3,Dorchester,42.31578,-71.0562
17,7,2020,1,3,Roxbury,42.32405,-71.08522
2,5,2020,1,3,Jamaica Plain,42.30823,-71.11515
19,6,2020,1,3,Dorchester,42.3057,-71.08693
19,6,2020,1,3,Dorchester,42.29427,-71.05185
19,6,2020,1,3,Dorchester,42.31578,-71.0562
2,7,2020,1,3,Jamaica Plain,42.30823,-71.11515
18,1,2020,1,3,Dorchester,42.3057,-71.08693
18,1,2020,1,3,Dorchester,42.29427,-71.05185
18,1,2020,1,3,Dorchester,42.31578,-71.0562
17,3,2020,1,3,Dorchester,42.3057,-71.08693
17,3,2020,1,3,Dorchester,42.29427,-71.05185
17,3,2020,1,3,Dorchester,42.31578,-71.0562
19,4,2020,1,3,Hyde Park,42.25505,-71.12662
14,7,2020,1,3,Dorchester,42.3057,-71.08693
14,7,2020,1,3,Dorchester,42.29427,-71.05185
14,7,2020,1,3,Dorchester,42.31578,-71.0562
22,4,2020,2,4,Roxbury,42.32405,-71.08522
17,5,2020,2,4,Mattapan,42.27588,-71.0918
16,3,2020,2,4,Beacon Hill,,
19,1,2020,2,4,Roxbury,42.32405,-71.08522
19,1,2020,2,4,Roxbury,42.32405,-71.08522
22,6,2020,2,4,Dorchester,42.3057,-71.08693
22,6,2020,2,4,Dorchester,42.29427,-71.05185
22,6,2020,2,4,Dorchester,42.31578,-71.0562
20,3,2020,2,4,Dorchester,42.3057,-71.08693
20,3,2020,2,4,Dorchester,42.29427,-71.05185
20,3,2020,2,4,Dorchester,42.31578,-71.0562
15,4,2020,2,4,Dorchester,42.3057,-71.08693
15,4,2020,2,4,Dorchester,42.29427,-71.05185
15,4,2020,2,4,Dorchester,42.31578,-71.0562
20,4,2020,2,4,Jamaica Plain,42.30823,-71.11515
21,1,2020,2,4,Mission Hill,,
21,1,2020,2,4,Mission Hill,,
17,7,2020,2,4,Roxbury,42.32405,-71.08522
19,7,2020,2,4,Jamaica Plain,42.30823,-71.11515
10,6,2020,2,4,Roxbury,42.32405,-71.08522
2,5,2020,2,4,Roxbury,42.32405,-71.08522
20,4,2020,2,4,Dorchester,42.3057,-71.08693
20,4,2020,2,4,Dorchester,42.29427,-71.05185
20,4,2020,2,4,Dorchester,42.31578,-71.0562
13,5,2020,2,4,Hyde Park,42.25505,-71.12662
23,6,2020,2,4,Hyde Park,42.25505,-71.12662
21,2,2020,2,4,Roxbury,42.32405,-71.08522
17,5,2020,2,4,Roxbury,42.32405,-71.08522
22,1,2020,2,5,Roxbury,42.32405,-71.08522
22,1,2020,2,5,Roxbury,42.32405,-71.08522
22,1,2020,2,5,Roxbury,42.32405,-71.08522
20,1,2020,2,5,Mattapan,42.27588,-71.0918
15,1,2020,2,5,Roxbury,42.32405,-71.08522
0,1,2020,2,5,Dorchester,42.3057,-71.08693
0,1,2020,2,5,Dorchester,42.29427,-71.05185
0,1,2020,2,5,Dorchester,42.31578,-71.0562
12,7,2020,2,5,Dorchester,42.3057,-71.08693
12,7,2020,2,5,Dorchester,42.29427,-71.05185
12,7,2020,2,5,Dorchester,42.31578,-71.0562
22,4,2020,2,5,South Boston,42.33455,-71.03875
3,6,2020,2,5,Mission Hill,,
19,7,2020,2,5,Dorchester,42.3057,-71.08693
19,7,2020,2,5,Dorchester,42.29427,-71.05185
19,7,2020,2,5,Dorchester,42.31578,-71.0562
12,2,2020,2,5,Dorchester,42.3057,-71.08693
12,2,2020,2,5,Dorchester,42.29427,-71.05185
12,2,2020,2,5,Dorchester,42.31578,-71.0562
21,5,2020,2,5,Jamaica Plain,42.30823,-71.11515
21,5,2020,2,5,Jamaica Plain,42.30823,-71.11515
21,1,2020,2,5,Dorchester,42.3057,-71.08693
21,1,2020,2,5,Dorchester,42.29427,-71.05185
21,1,2020,2,5,Dorchester,42.31578,-71.0562
21,1,2020,2,5,Dorchester,42.3057,-71.08693
21,1,2020,2,5,Dorchester,42.29427,-71.05185
21,1,2020,2,5,Dorchester,42.31578,-71.0562
1,7,2020,2,5,Roxbury,42.32405,-71.08522
23,4,2020,2,5,Dorchester,42.3057,-71.08693
23,4,2020,2,5,Dorchester,42.29427,-71.05185
23,4,2020,2,5,Dorchester,42.31578,-71.0562
10,4,2023,1,3,Dorchester,42.3057,-71.08693
10,4,2023,1,3,Dorchester,42.29427,-71.05185
10,4,2023,1,3,Dorchester,42.31578,-71.0562
8,3,2023,1,3,Dorchester,42.3057,-71.08693
8,3,2023,1,3,Dorchester,42.29427,-71.05185
8,3,2023,1,3,Dorchester,42.31578,-71.0562
21,6,2023,1,3,Dorchester,42.3057,-71.08693
21,6,2023,1,3,Dorchester,42.29427,-71.05185
21,6,2023,1,3,Dorchester,42.31578,-71.0562
22,7,2023,2,4,Jamaica Plain,42.30823,-71.11515
20,1,2023,2,4,Mattapan,42.27588,-71.0918
14,5,2023,2,4,South Boston,42.33455,-71.03875
2,6,2023,2,4,Roxbury,42.32405,-71.08522
2,6,2023,2,4,Roxbury,42.32405,-71.08522
21,7,2023,2,4,Dorchester,42.3057,-71.08693
21,7,2023,2,4,Dorchester,42.29427,-71.05185
21,7,2023,2,4,Dorchester,42.31578,-71.0562
21,7,2023,2,4,Hyde Park,42.25505,-71.12662
21,7,2023,2,4,Hyde Park,42.25505,-71.12662
22,4,2023,2,4,Dorchester,42.3057,-71.08693
22,4,2023,2,4,Dorchester,42.29427,-71.05185
22,4,2023,2,4,Dorchester,42.31578,-71.0562
9,5,2023,2,4,Roxbury,42.32405,-71.08522
20,2,2023,2,5,Roxbury,42.32405,-71.08522
16,5,2023,2,5,Dorchester,42.3057,-71.08693
16,5,2023,2,5,Dorchester,42.29427,-71.05185
16,5,2023,2,5,Dorchester,42.31578,-71.0562
16,5,2023,2,5,Dorchester,42.3057,-71.08693
16,5,2023,2,5,Dorchester,42.29427,-71.05185
16,5,2023,2,5,Dorchester,42.31578,-71.0562
21,1,2023,2,5,Downtown,,
20,1,2023,2,5,Mattapan,42.27588,-71.0918
20,1,2023,2,5,Mattapan,42.27588,-71.0918
20,1,2023,2,5,Dorchester,42.3057,-71.08693
20,1,2023,2,5,Dorchester,42.29427,-71.05185
20,1,2023,2,5,Dorchester,42.31578,-71.0562
21,1,2023,2,5,Downtown,,
0,4,2023,2,5,Dorchester,42.3057,-71.08693
0,4,2023,2,5,Dorchester,42.29427,-71.05185
0,4,2023,2,5,Dorchester,42.31578,-71.0562
0,4,2023,2,5,Dorchester,42.3057,-71.08693
0,4,2023,2,5,Dorchester,42.29427,-71.05185
0,4,2023,2,5,Dorchester,42.31578,-71.0562
3,7,2023,2,5,South Boston,42.33455,-71.03875
21,7,2023,2,5,Dorchester,42.3057,-71.08693
21,7,2023,2,5,Dorchester,42.29427,-71.05185
21,7,2023,2,5,Dorchester,42.31578,-71.0562
16,2,2023,2,5,Dorchester,42.3057,-71.08693
16,2,2023,2,5,Dorchester,42.29427,-71.05185
16,2,2023,2,5,Dorchester,42.31578,-71.0562
4,1,2023,2,5,Dorchester,42.3057,-71.08693
4,1,2023,2,5,Dorchester,42.29427,-71.05185
4,1,2023,2,5,Dorchester,42.31578,-71.0562
21,6,2023,2,6,Roxbury,42.32405,-71.08522
20,3,2023,2,6,Dorchester,42.3057,-71.08693
20,3,2023,2,6,Dorchester,42.29427,-71.05185
20,3,2023,2,6,Dorchester,42.31578,-71.0562
22,4,2023,2,6,Dorchester,42.3057,-71.08693
22,4,2023,2,6,Dorchester,42.29427,-71.05185
22,4,2023,2,6,Dorchester,42.31578,-71.0562
5,2,2023,2,6,Dorchester,42.3057,-71.08693
5,2,2023,2,6,Dorchester,42.29427,-71.05185
5,2,2023,2,6,Dorchester,42.31578,-71.0562
19,7,2023,2,6,Dorchester,42.3057,-71.08693
19,7,2023,2,6,Dorchester,42.29427,-71.05185
19,7,2023,2,6,Dorchester,42.31578,-71.0562
21,6,2023,2,6,Dorchester,42.3057,-71.08693
21,6,2023,2,6,Dorchester,42.29427,-71.05185
21,6,2023,2,6,Dorchester,42.31578,-71.0562
20,3,2023,2,6,Dorchester,42.3057,-71.08693
20,3,2023,2,6,Dorchester,42.29427,-71.05185
20,3,2023,2,6,Dorchester,42.31578,-71.0562
20,5,2023,2,6,Dorchester,42.3057,-71.08693
20,5,2023,2,6,Dorchester,42.29427,-71.05185
20,5,2023,2,6,Dorchester,42.31578,-71.0562
0,7,2023,3,7,Mission Hill,,
12,7,2023,3,7,Mission Hill,,
22,3,2023,3,7,Roslindale,42.28392,-71.12468
22,3,2023,3,7,Dorchester,42.3057,-71.08693
22,3,2023,3,7,Dorchester,42.29427,-71.05185
22,3,2023,3,7,Dorchester,42.31578,-71.0562
2,4,2023,3,7,Mattapan,42.27588,-71.0918
2,4,2023,3,7,Mattapan,42.27588,-71.0918
2,4,2023,3,7,Mattapan,42.27588,-71.0918
2,4,2023,3,7,Mattapan,42.27588,-71.0918
2,4,2023,3,7,Mattapan,42.27588,-71.0918
23,5,2023,3,7,Dorchester,42.3057,-71.08693
23,5,2023,3,7,Dorchester,42.29427,-71.05185
23,5,2023,3,7,Dorchester,42.31578,-71.0562
14,5,2023,3,7,Mattapan,42.27588,-71.0918
21,5,2023,3,7,Roxbury,42.32405,-71.08522
5,1,2023,3,7,Mattapan,42.27588,-71.0918
1,3,2023,3,7,Jamaica Plain,42.30823,-71.11515
22,5,2023,3,7,South Boston,42.33455,-71.03875
23,6,2023,3,7,Jamaica Plain,42.30823,-71.11515
22,1,2023,3,7,Roxbury,42.32405,-71.08522
22,1,2023,3,7,Roxbury,42.32405,-71.08522
12,3,2023,3,7,Fenway,,
14,4,2023,4,12,Dorchester,42.3057,-71.08693
14,4,2023,4,12,Dorchester,42.29427,-71.05185
14,4,2023,4,12,Dorchester,42.31578,-71.0562
19,1,2023,3,7,Roxbury,42.32405,-71.08522
23,1,2023,3,7,Roxbury,42.32405,-71.08522
23,1,2023,3,7,Dorchester,42.3057,-71.08693
23,1,2023,3,7,Dorchester,42.29427,-71.05185
23,1,2023,3,7,Dorchester,42.31578,-71.0562
21,2,2023,3,7,Jamaica Plain,42.30823,-71.11515
21,2,2023,3,7,Jamaica Plain,42.30823,-71.11515
21,3,2023,3,8,Jamaica Plain,42.30823,-71.11515
12,6,2023,3,8,Dorchester,42.3057,-71.08693
12,6,2023,3,8,Dorchester,42.29427,-71.05185
12,6,2023,3,8,Dorchester,42.31578,-71.0562
21,6,2023,3,8,Jamaica Plain,42.30823,-71.11515
21,6,2023,3,8,Jamaica Plain,42.30823,-71.11515
20,7,2023,3,8,Dorchester,42.3057,-71.08693
20,7,2023,3,8,Dorchester,42.29427,-71.05185
20,7,2023,3,8,Dorchester,42.31578,-71.0562
21,7,2023,3,8,Roxbury,42.32405,-71.08522
20,1,2023,3,8,Roxbury,42.32405,-71.08522
21,1,2023,3,8,Roslindale,42.28392,-71.12468
1,3,2023,3,8,Roxbury,42.32405,-71.08522
21,3,2023,3,8,Dorchester,42.3057,-71.08693
21,3,2023,3,8,Dorchester,42.29427,-71.05185
21,3,2023,3,8,Dorchester,42.31578,-71.0562
7,7,2023,3,8,Dorchester,42.3057,-71.08693
7,7,2023,3,8,Dorchester,42.29427,-71.05185
7,7,2023,3,8,Dorchester,42.31578,-71.0562
7,7,2023,3,8,Dorchester,42.3057,-71.08693
7,7,2023,3,8,Dorchester,42.29427,-71.05185
7,7,2023,3,8,Dorchester,42.31578,-71.0562
7,7,2023,3,8,Dorchester,42.3057,-71.08693
7,7,2023,3,8,Dorchester,42.29427,-71.05185
7,7,2023,3,8,Dorchester,42.31578,-71.0562
7,7,2023,3,8,Dorchester,42.3057,-71.08693
7,7,2023,3,8,Dorchester,42.29427,-71.05185
7,7,2023,3,8,Dorchester,42.31578,-71.0562
7,7,2023,3,8,Dorchester,42.3057,-71.08693
7,7,2023,3,8,Dorchester,42.29427,-71.05185
7,7,2023,3,8,Dorchester,42.31578,-71.0562
7,7,2023,3,8,Dorchester,42.3057,-71.08693
7,7,2023,3,8,Dorchester,42.29427,-71.05185
7,7,2023,3,8,Dorchester,42.31578,-71.0562
7,7,2023,3,8,Dorchester,42.3057,-71.08693
7,7,2023,3,8,Dorchester,42.29427,-71.05185
7,7,2023,3,8,Dorchester,42.31578,-71.0562
20,7,2023,3,8,Dorchester,42.3057,-71.08693
20,7,2023,3,8,Dorchester,42.29427,-71.05185
20,7,2023,3,8,Dorchester,42.31578,-71.0562
7,7,2023,3,8,Dorchester,42.3057,-71.08693
7,7,2023,3,8,Dorchester,42.29427,-71.05185
7,7,2023,3,8,Dorchester,42.31578,-71.0562
16,2,2023,3,8,Roxbury,42.32405,-71.08522
21,3,2023,3,8,Mission Hill,,
16,5,2023,3,8,Roxbury,42.32405,-71.08522
23,7,2023,3,9,Dorchester,42.3057,-71.08693
23,7,2023,3,9,Dorchester,42.29427,-71.05185
23,7,2023,3,9,Dorchester,42.31578,-71.0562
0,2,2023,3,9,Mattapan,42.27588,-71.0918
0,2,2023,3,9,Mattapan,42.27588,-71.0918
5,7,2023,3,9,Dorchester,42.3057,-71.08693
5,7,2023,3,9,Dorchester,42.29427,-71.05185
5,7,2023,3,9,Dorchester,42.31578,-71.0562
5,7,2023,3,9,Dorchester,42.3057,-71.08693
5,7,2023,3,9,Dorchester,42.29427,-71.05185
5,7,2023,3,9,Dorchester,42.31578,-71.0562
20,1,2023,3,9,Dorchester,42.3057,-71.08693
20,1,2023,3,9,Dorchester,42.29427,-71.05185
20,1,2023,3,9,Dorchester,42.31578,-71.0562
20,1,2023,3,9,Dorchester,42.3057,-71.08693
20,1,2023,3,9,Dorchester,42.29427,-71.05185
20,1,2023,3,9,Dorchester,42.31578,-71.0562
20,1,2023,3,9,Dorchester,42.3057,-71.08693
20,1,2023,3,9,Dorchester,42.29427,-71.05185
20,1,2023,3,9,Dorchester,42.31578,-71.0562
20,1,2023,3,9,Dorchester,42.3057,-71.08693
20,1,2023,3,9,Dorchester,42.29427,-71.05185
20,1,2023,3,9,Dorchester,42.31578,-71.0562
20,1,2023,3,9,Dorchester,42.3057,-71.08693
20,1,2023,3,9,Dorchester,42.29427,-71.05185
20,1,2023,3,9,Dorchester,42.31578,-71.0562
21,3,2023,3,9,Roxbury,42.32405,-71.08522
22,6,2023,3,9,Hyde Park,42.25505,-71.12662
17,2,2023,4,10,Mattapan,42.27588,-71.0918
14,6,2023,4,10,Dorchester,42.3057,-71.08693
14,6,2023,4,10,Dorchester,42.29427,-71.05185
14,6,2023,4,10,Dorchester,42.31578,-71.0562
0,7,2023,4,10,Mattapan,42.27588,-71.0918
9,2,2023,4,10,Jamaica Plain,42.30823,-71.11515
1,1,2023,4,11,South Boston,42.33455,-71.03875
18,4,2023,4,11,Roxbury,42.32405,-71.08522
20,6,2023,4,11,Roxbury,42.32405,-71.08522
19,6,2023,4,11,Roxbury,42.32405,-71.08522
23,7,2023,4,11,Hyde Park,42.25505,-71.12662
